Name,ID,Weight
Jim Chones,76392,8
Jemerrio Jones,1629203,2
Wayne Embry,76668,11
Jalen Smith,1630188,4
Devon Dotson,1629653,3
Wesley Matthews,202083,15
Bob Brannum,76238,5
Porter Meriwether,77583,1
Pooh Jeter,200817,1
Frank Mason III,1628412,4
Duane Ferrell,273,11
Art Spector,78226,4
Ed Macauley,77429,10
David Wingate,766,15
Byron Irvin,77096,3
Toby Bailey,1753,2
William Towery,78363,2
Obi Toppin,1630167,4
Alen Smailagic,1629346,2
Chris Duarte,1630537,3
Bob Evans,76687,1
Marques Bolden,1629716,3
Bernie Harris,76957,1
Marquis Teague,203104,3
Jeff Judkins,77215,5
OG Anunoby,1628384,7
Eric Gordon,201569,16
Nate Archibald,76054,13
Steve Francis,1883,9
Tyler Honeycutt,202715,2
Ken Johnson,2256,1
Nat Clifton,76404,8
Damion James,202345,4
John Barr,76111,1
Bob Cousy,600003,14
Kris Humphries,2743,13
Paul Dawkins,76541,1
Ben Gillery,76812,1
Don Nelson,77700,14
Serge Ibaka,201586,14
Dennis Layton,77350,5
Shavlik Randolph,101183,8
Tim Duncan,1495,19
Lou Spicer,78230,1
Kornel David,1600,3
Harvey Grant,265,11
Hassan Adams,200801,2
Josh Hart,1628404,7
Kevin Porter Jr.,1629645,4
Lorenzo Charles,76384,1
Tony Robertson,77983,2
John Fairchild,76691,1
Onuralp Bitim,1641931,1
Sam Pellom,77829,4
Isaac Okoro,1630171,4
Trent Tucker,78375,11
Casey Shaw,1745,1
John Hummer,77080,6
Mark West,770,17
Jamie Watson,320,4
Tibor Pleiss,202353,1
Nando De Colo,201986,2
Caleb Homesley,1630258,0
Ben Coleman,76412,5
Nikola Mirotic,202703,5
Gilbert Arenas,2240,11
Malcolm Cazalon,1630608,1
William Avery,1895,3
Michael Anderson,76042,1
Isaiah Hartenstein,1628392,6
Willie Jones,77203,2
Paris Bass,1628238,1
Quincy Acy,203112,7
Glenn Mosley,77653,2
Lars Hansen,76941,1
Luke Schenscher,101195,2
Tony Lavelli,77346,2
Gus Williams,78549,11
Donte Greene,201590,4
Rich Niemann,77716,2
George Gervin,76804,10
Kebu Stewart,1529,1
James Webb III,1627821,1
Blaine Denning,76557,1
Kevin Martin,2755,12
Oscar Robertson,600015,14
Dick Barnett,76107,14
Joel Embiid,203954,8
DaJuan Summers,201969,4
Don Putman,77891,4
Dick Garmaker,76783,6
Lewis Brown,76279,1
Steve Blake,2581,13
Paul Hogue,77038,2
Paul Stovall,78267,1
Rich Jones,77192,1
Vester Marshall,77468,1
Jake LaRavia,1631222,2
Luc Mbah a Moute,201601,12
Cedric Maxwell,77487,11
Dejounte Murray,1627749,7
Eric Snow,727,13
Jacob Gilyard,1631367,2
Terry Thomas,78322,1
Antawn Jamison,1712,16
Dwayne Jones,101204,5
Quinn Buckner,76296,10
Richaun Holmes,1626158,9
Walt Miller,77604,1
Happy Hairston,76916,11
Kent Bazemore,203145,10
Kyrylo Fesenko,201178,5
Alvin Sims,1591,1
Warren Kidd,77254,1
Phil Pressey,203515,3
Rick Adelman,76015,7
Shannon Brown,200769,9
Brendan Haywood,2217,13
Chris Whitney,43,11
Jordan Clarkson,203903,10
Dean Oliver,2352,2
David Noel,200786,1
Bob Dandridge,76500,13
Travis Grant,76853,2
Jim Krebs,77311,7
Bill Miller,77605,1
Lindsay Hairston,76917,1
Alexey Shved,203144,3
Irv Kiffin,77255,1
Chris Chiozza,1629185,4
Kyle Lowry,200768,18
Zach Randolph,2216,17
Michael Cooper,76444,12
Monty Williams,42,9
Semaj Christon,203902,1
Mel Bennett,76151,4
Josh Grant,76852,1
Ira Bowman,1085,3
Herb Krautblatt,77310,1
Ramon Sessions,201196,11
Aaron Wiggins,1630598,3
Jim Eakins,76628,2
Anthony Pullard,77890,1
Winston Garland,76782,7
Travis Hansen,2580,1
Leon Brown,76278,1
Doug Holcomb,77039,1
Sean Rooks,399,12
Bobby Jones,77193,10
Art Stolkey,78266,1
David Roddy,1631223,2
Brian Martin,77469,1
Eric Montross,376,8
Marlon Maxey,77486,2
Omer Asik,201600,8
Thon Maker,1627748,5
Sherell Ford,726,1
Bernard Thompson,78323,5
Vince Carter,1713,22
Dave Budd,76297,5
Julian Champagnie,1630577,2
Justise Winslow,1626159,8
E.C. Coleman,76413,6
Robert Vaden,201987,0
Jordan Ford,1630259,1
Casper Ware,203810,1
Omar Cook,2241,2
Kenneth Faried,202702,8
Mitchell Anderson,76043,3
Corey Maggette,1894,14
Vitor Faverani,203543,1
Willie Jones,77202,5
Jawun Evans,1628393,2
Quincy Miller,203113,3
Richard Morton,77652,1
Howard Eisley,458,12
Glenn Hansen,76940,3
Anthony Roberson,101194,3
Bob Lavoy,77347,4
Freeman Williams,78548,6
John Niemiera,77717,2
Gorham Getchell,76805,1
DJ White,201591,6
Nick Shaback,78118,1
Bubba Wells,1528,1
Tyrone Wallace,1627820,4
Kenny Dennard,76556,3
Tony Allen,2754,14
Artis Gilmore,600014,12
Jim Barnett,76106,11
Bryce Cotton,203955,2
Eric Piatkowski,15,14
Craig Spitzer,78231,1
Rusty LaRue,1601,5
Al Miksis,77594,1
Johnathan Motley,1628405,3
KZ Okpala,1629644,4
Maurice Cheeks,76385,15
Joe Fabel,76690,1
Adam Harrington,2492,1
Devin Vassell,1630170,4
Jake Pelkington,77828,1
Jay Humphries,77081,11
Jim Tucker,78374,3
Jerome James,1744,9
Coby Karl,201207,2
Elmore Spencer,771,5
Scott Haskin,321,1
Art Harris,76956,4
Darren Morningstar,77644,1
Festus Ezeli,203105,3
Harry Giles III,1628385,4
Yvon Joseph,77214,1
Danilo Gallinari,201568,14
Elton Brand,1882,17
Jim Ard,76055,4
Ruben Boumtje-Boumtje,2257,3
Shelvin Mack,202714,8
Lester Hudson,201991,4
Todd MacCulloch,1928,4
Trevor Booker,202344,8
Noah Vonleh,203943,8
Leo Barnhorst,76110,5
Sebastian Telfair,2742,10
Nicolas Batum,201587,16
Gene Gillette,76813,1
Louie Nelson,77701,5
Emanuel Leaks,77351,2
Donell Taylor,101182,2
Fred Christ,76393,1
Ned Endress,76669,1
Tyler Bey,1630189,1
Luguentz Dort,1629652,5
Brad Branson,76239,2
Larry Owens,202082,2
Jonah Bolden,1628413,2
Jorge Garbajosa,200816,2
Kevin Willis,788,21
Joe Meriweather,77582,10
Kim Hughes,77078,5
Andre Spencer,78227,2
Mike Macaluso,77428,1
Terry Catledge,767,8
Sean Marks,1752,11
Dan Issel,77097,9
Deni Avdija,1630166,4
Sharife Cooper,1630536,1
Devin Brown,2484,8
Armoni Brooks,1629717,3
Mike Evans,76686,9
Dexter Dennis,1641926,0
Oliver Robinson,77994,1
Robert Woodard II,1630218,2
Ray Corley,76452,3
Pau Gasol,2200,18
Jordan Schakel,1630648,2
JJ O'Brien,1626266,1
Zaid Abdul-Aziz,76002,10
Tony Mitchell,203502,1
Eugene Kennedy,77243,1
Petur Gudmundsson,76901,4
Wat Misaka,77613,1
Sun Sun,201180,1
Arvid Kramer,77306,1
Hubie White,78509,2
Gaylon Nickerson,1093,1
Jim Grandholm,76844,1
Mark Olberding,77756,11
Keith Closs,1569,3
Doug Sims,78159,1
Brian Davis,76517,1
Mike Tobey,1627861,1
Dickey Simpkins,54,7
Gary Harris,203914,10
Junior Burrough,675,1
Roger Strickland,78270,1
Jake Jones,77185,1
Cedric Bozeman,200841,1
Jabari Bird,1628444,1
Brad Wright,78620,2
Tacko Fall,1629605,3
Frank Gates,76794,1
Bob Priddy,77886,1
Nicolo Melli,1629740,2
David Duke Jr.,1630561,2
Cliff Pondexter,77869,3
Rod Thorn,78335,8
Sharrod Ford,101213,1
Dwayne Whitfield,730,1
Darnell Jackson,201616,3
Scott May,77490,7
Muggsy Bogues,177,14
Dave Scholz,78088,1
Charles Nash,77687,1
Chris Anstey,1512,3
Charlie Bell,2294,7
John Barber,76096,1
Jeff Teague,201952,12
Devean George,1904,11
Don MacLean,931,9
Ed Conlin,76429,7
Alec Burks,202692,13
Isaiah Thomas,202738,11
James Donaldson,76583,14
Milos Babic,76079,2
Darrell Walker,78437,10
Luther Wright,1007,1
Tom Kelly,77238,1
Andre Drummond,203083,12
Tornike Shengelia,203129,2
Alan Sawyer,78067,1
Ron Livingstone,77392,2
Danny Ferry,198,13
Ersan Ilyasova,101141,13
J.R. Reid,462,11
Allen Murphy,77668,1
Kenny Carr,76350,10
Shai Gilgeous-Alexander,1628983,6
Steve Patterson,77812,5
Justin Holiday,203200,11
Kevin McKenna,77541,6
Wardell Jackson,77111,1
Dennis Hopson,77054,5
Jackie Ridgle,77957,1
Tamar Slay,2447,3
Norman Richardson,2369,1
LaSalle Thompson,78,15
Ben Davis,989,4
Keith McLeod,2693,4
Emanuel Terry,1629150,2
Luke Jackson,2739,4
DeJuan Wheat,1545,2
Keith Smart,78175,1
Curtis Kitchen,77280,1
Ken Green,76868,1
D.C. Wilcutt,78525,2
Steven Smith,120,14
Carlos Rogers,435,8
Kentavious Caldwell-Pope,203484,11
Al Horford,201143,17
Derrick Rowland,78030,1
Cornell Warner,78460,7
Kevin Grevey,76887,10
Dariq Whitehead,1641727,0
Rudy Gay,200752,17
Jerome Williams,966,9
Ty-Shon Alexander,1630234,1
Ronnie Grandison,97,4
Zhaire Smith,1629015,2
Lazaro Borrell,1953,1
Ricky Blanton,76184,1
Larry Robinson,1683,7
Frank Johnson,77146,10
Tim McCormick,77516,8
Daniel Hamilton,1627772,2
Ricky Davis,1729,12
Frido Frey,76757,1
Drazen Petrovic,77845,4
Nick Collison,2555,14
Frank Kaminsky,1626163,8
David Burns,76307,1
Fred Jones,2410,7
Shaq Buchanan,1629783,1
Moe Radovich,77900,1
Jerome Moiso,2040,5
Cam Reddish,1629629,5
Mike Bratz,76242,9
Skeeter Henry,77003,1
Dell Curry,209,16
John Butler Jr.,1631219,1
Frank Mangiapane,77453,1
Chris Johnson,203187,4
P.J. Brown,136,15
James Wilkes,78533,3
Roland West,78499,1
Milo Komenich,77296,1
Zeke Sinicola,78163,2
Damon Jones,1800,11
Billy Cunningham,76487,9
Tom Boerwinkle,76192,10
Al-Farouq Aminu,202329,11
Shake Milton,1629003,6
Jeff Grayer,81,9
Mason Jones,1630222,2
Othella Harrington,970,12
Jim Creighton,76468,1
Dwight Buycks,202779,3
James Owens,77783,2
Chuck Grigsby,76891,1
Bilal Coulibaly,1641731,1
Doug Kistler,77279,1
Giff Roux,78026,3
Rodney Stuckey,201155,10
Ray McCallum,203492,3
Chris Gatling,423,11
Jordan Mickey,1626175,3
Art Burris,76311,2
Andy Phillip,77853,11
Andre Brown,2810,3
Brendan McCann,77500,3
Gus Johnson,77150,10
Lloyd Daniels,1380,5
Art Heyman,77015,3
Al Brightman,76254,1
Primoz Brezec,2056,8
Leo Rautins,77916,2
Ralph Drollinger,76604,1
Caron Butler,2406,14
Terrence Williams,201944,4
Dairis Bertans,1629541,1
Jeremy Lin,202391,9
Johnny Bach,76080,1
Jock Landale,1629111,3
Danny Fortson,1504,10
Justin Lewis,1631171,0
Larry Drew II,203580,2
Ben Goldfaden,76829,1
Calvin Natt,77691,11
Walt Hazzard,76983,10
Bob Williams,78564,2
Stefano Rusconi,474,1
Reggie Lewis,77384,6
Herm Schaefer,78071,2
Evan Fournier,203095,12
Adama Sanogo,1641766,0
Alexander Volkov,78421,2
Dalano Banton,1630625,3
Danny Doyle,76595,1
Damien Inglis,203996,1
Tristan Thompson,202684,12
John Salley,927,11
Ralph Jackson,77107,1
Brad Wanamaker,202954,4
Dragan Bender,1627733,4
Chet McNabb,77557,1
Gene Tormohlen,78358,6
Charlie Parsley,77804,1
Hank Finkel,76716,9
Kevin Knox II,1628995,6
Bob Carpenter,76346,2
Makhtar N'diaye,1626122,0
Elijah Millsap,202407,3
Corsley Edwards,2451,1
John Rennicke,77941,1
Don Eliason,76653,1
Zach Norvell Jr.,1629668,1
George H. Bon Salle,76203,1
Charles Cooke,1628429,1
George Lynch,248,12
Wilbur Holland,77042,4
Bob Love,77412,11
Eric Marsh,77465,1
Adolph Hoefer,77035,2
Robert Reid,77936,13
Jack Dwan,76624,1
Sam Dekker,1626155,5
Bill Calhoun,76331,7
Dahntay Jones,2563,13
Ben Poquette,77873,10
Bernie Fryer,76761,2
Devin Green,101209,1
John McCullough,77520,1
Brice Johnson,1627744,2
John Amaechi,680,5
Nate Johnston,77170,1
Dan Swartz,78285,1
P.J. Washington,1629023,5
Rick Hughes,1965,1
Payton Pritchard,1630202,4
Stephon Marbury,950,13
Lanard Copeland,76448,2
Renaldo Balkman,200764,6
Henry Akin,76018,2
Gradey Dick,1641711,1
Alex Abrines,203518,3
Henry Ward,78456,1
Toby Kimball,77259,9
Antoine Wright,101120,6
Brian Roberts,203148,5
Glen Davis,201175,8
Dirk Minniefield,77609,3
David Wood,116,7
Greg Kite,1123,12
Rudy White,78513,5
Tari Eason,1631106,2
Kevin Salvadori,1089,2
John Shumate,78143,5
Kelly McCarty,1820,1
Blake Griffin,201933,13
Mike Batiste,2471,1
Cedric Jackson,202132,1
Alex English,76673,15
Jordan Bone,1629648,2
Immanuel Quickley,1630193,4
Ken Boyd,76223,1
Alec Peters,1628409,1
Nat Militzok,77598,1
Bob Houbregs,77062,5
John Vallely,78397,2
Ollie Mack,77432,3
Ed Melvin,77577,1
Elston Turner,78378,8
Kasib Powell,2867,1
Korleone Young,1748,1
Eric Leckner,287,8
Mel Payton,77824,2
Phil Ford,76736,7
Jerel McNeal,202077,1
Fabricio Oberto,101177,6
Kenny Sailors,78051,5
Brook Lopez,201572,16
Butch Van Breda Kolff,78401,4
JaQuori McLaughlin,1630605,1
Cal Bowdler,1898,3
Trey Gilder,201821,1
Malik Sealy,907,8
Victor Claver,201964,3
David Harrison,2758,4
Malik Monk,1628370,7
Jim Seminoff,78114,4
Melvin Booker,511,2
Mel Gibson,76809,1
Anthony Tucker,141,1
Will Bynum,101198,8
Phil Lumpkin,77424,2
Jeff Turner,78381,10
Lou Hudson,77074,13
Jamal Crawford,2037,20
Nico Mannion,1630185,1
Joe Roberts,77977,3
Dave Robisch,77998,8
Ron Cavenall,76370,2
Bob Fitzgerald,76720,2
Ed Pinckney,291,12
Larry McNeill,77561,6
Greg Smith,202962,5
Andy Johnson,77131,4
Lee Nailon,1924,6
Jordan Crawford,202348,6
Ervin Johnson,911,13
Ben Clyde,76409,1
Trevelin Queen,1630243,2
Chris Clemons,1629598,1
Chandler Parsons,202718,9
Tate Armstrong,76059,2
Duane Washington Jr.,1630613,2
Sam Vincent,78417,7
O.J. Mayo,201564,8
Trevor Wilson,1027,4
George Kaftan,77218,5
Bam Adebayo,1628389,7
Bruce Bowen,1477,13
Jae Crowder,203109,12
Campy Russell,78047,9
Amir Johnson,101161,14
Pervis Ellison,442,11
Dwight Morrison,77648,3
Derek Harper,157,16
Antonio Daniels,1498,13
Jerald Honeycutt,1532,2
Lonzo Ball,1628366,5
Carey Scurry,78102,3
Rob Edwards,1630306,1
Negele Knight,1861,6
Jon Brockman,201972,3
Carlos Boozer,2430,13
Yves Pons,1630582,1
Jerry Eaves,76632,4
Jamesearl Ray,77920,3
Marko Jaric,2060,7
Jim Brogan,76262,2
Wayne Hightower,77023,5
James Edwards,229,19
Major Jones,77189,6
Kendall Gill,383,15
Jason Caffey,679,8
Don Martin,77473,3
Roy Tarpley,78293,6
Steffond Johnson,77166,1
Travis Best,696,10
Al McGuire,77536,4
Taurean Prince,1627752,8
Michael Olowokandi,1709,9
Gabriel Lundberg,1630994,1
Gary Plummer,77865,2
Luke Walton,2575,10
Jahlil Okafor,1626143,6
Wilson Chandler,201163,12
Al Roges,78010,2
Salim Stoudamire,101136,3
Kenny Walker,78440,7
Devin Gray,1070,2
Taylor Hendricks,1641707,1
Mac McClung,1630644,2
Maurice Ager,200772,4
Xavier Tillman,1630214,4
Carsen Edwards,1629035,3
Victor Alexander,2349,5
Rodney Hood,203918,8
Michael Foster Jr.,1630701,1
Michael Stewart,1565,8
Jeremy Sochan,1631110,2
Jaysean Paige,1629873,1
Tim Legler,100,10
John Starks,317,13
David Wear,204033,1
Dan Tieman,78342,1
Eddie Ehlers,76649,2
Grayson Allen,1628960,6
Eric Paschall,1629672,3
Nate Bowman,76219,5
Ron Horn,77058,2
Karl Malone,252,19
Bill Smith,78207,2
Shayne Whittington,203963,2
Dennis Rodman,23,14
Butch Beard,76130,9
Peter John Ramos,2762,1
Brian Butch,202221,0
Dave Deutsch,76560,1
Alex Poythress,1627816,3
D'Moi Hodge,1641793,1
Wilfred Goodwin,76833,2
Norm Nixon,77721,10
Don Henriksen,76999,2
Dale Schlueter,78084,10
Bob Leonard,77371,7
John Windsor,78591,1
Chris Munk,77664,1
Anthony Bowie,194,8
Ken Keller,77234,1
Tim Perry,897,8
E'Twaun Moore,202734,10
Leroy Combs,76425,1
Jumaine Jones,1908,8
Da'Sean Butler,202364,0
Eddie Gill,2109,7
Matt Mooney,1629760,2
Moses Moody,1630541,3
Troy Bell,2559,1
Jim Phelan,77849,1
Rasho Nesterovic,1725,12
David Vaughn,710,4
Kevin Pritchard,340,4
Brook Steppe,78250,5
Daniel Theis,1628464,7
Brian Winters,78600,9
Ben Bentil,1627791,1
Justin Wright-Foreman,1629625,1
Sam Lacey,77326,13
Win Wilfong,78529,4
Chet Holmgren,1631096,1
Carrick Felix,203467,1
Dick Wehr,78483,1
Dan O'Sullivan,77776,4
Charles Smith,78179,3
Josh Childress,2735,8
Joe Binion,76167,1
Chris Andersen,2365,15
Derrick Phelps,74,1
Lamar Patterson,203934,2
Mike Bloom,76188,2
Allonzo Trier,1629019,2
Xavier Henry,202333,5
Malik Fitts,1630238,2
Winston Crite,76472,2
Brandon Armstrong,2220,3
Boban Marjanovic,1626246,9
Gary Alexander,76022,1
Medford Park,77799,5
Albert King,77263,9
Mike Muscala,203488,11
Johnny Moore,77633,9
Chris Morris,356,11
Jaylen Morris,1628537,3
Jerome Allen,706,2
Vince Taylor,78303,1
Al Harrington,1733,16
Corey Kispert,1630557,3
Terry Rozier,1626179,9
Josh Richardson,1626196,9
Terry Duerod,76608,4
Jarrett Culver,1629633,4
Tyrone Britt,76258,1
Kyle Wiltjer,1627787,1
Mark Workman,78616,2
Antonio Davis,213,13
Rod Higgins,77019,13
Moses Malone,77449,19
Glenn Robinson III,203922,7
Gale Bishop,76171,1
Jamorko Pickett,1630691,1
Double D Davis,76521,5
John Olive,77760,2
Luther Green,76872,1
Walt Wesley,78495,10
Dennis Schroder,203471,11
Bo Lamar,77330,1
Wayne Molis,77625,1
Alex Hannum,76937,8
Javaris Crittenton,201159,2
Bob Anderegg,76034,1
Tyrus Thomas,200748,8
Edwin Ubiles,202775,1
Johnny Cox,76464,1
Sedale Threatt,9,14
Wesley Johnson,202325,9
Yante Maten,1628999,1
Myles Patrick,77808,1
J.R. Henderson,1764,1
Tim Frazier,204025,8
Lester Quinones,1631311,2
Kenneth Lofton Jr.,1631254,2
Dee Brown,244,12
Gary Zeller,78641,2
Sterling Brown,1628425,6
Wendell Carter Jr.,1628976,6
Drew Eubanks,1629234,6
Hank Lefkowitz,77367,1
Dick Schulz,78092,4
Sam Williams,78568,2
Mel Nowell,77737,1
Clarence Glover,76825,1
Gene Short,78138,1
Maurice Taylor,1508,9
Anthony Davis,203076,12
Bill Dinwiddie,76576,4
Bernard Robinson,2774,3
Frankie Baumholtz,76126,1
Eric Riley,35,5
Austin Daye,201948,6
Braxton Key,1630296,3
Dzanan Musa,1629058,2
Anthony Cook,76433,4
Brandon Knight,202688,9
Davis Bertans,202722,8
Kenny Satterfield,2261,2
Larry Drew,76599,10
Jay Arnette,76063,3
Tony Kappen,77222,1
Jared Cunningham,203099,4
Robbie Hummel,203133,2
Billy Owens,182,10
Bill Ligon,77388,1
Dick Murphy,77672,1
Steve Harris,76960,5
Thomas Wilson,78587,1
